Age,Gender,Region,NetworkCoverage,InternetSpeed,CustomerSupport,AppExperience,PlanSatisfaction,CallQuality,Duration,FeedbackText,SatisfactionScore
18,Male,Andhra Pradesh,7,9,10,7,8,4,1.1,Internet is fast and reliable.,92
60,Male,Tamil Nadu,9,4,2,8,7,6,2.5,The mobile app is slow to load.,46
37,Male,Telangana,2,3,2,3,9,1,2.3,App crashes during recharge.,45
36,Male,Kerala,4,3,2,2,5,8,3.7,Great experience overall.,29
47,Male,Kerala,4,3,2,8,1,5,7.6,The mobile app is slow to load.,17
65,Male,Tamil Nadu,5,7,5,9,6,6,7.3,Signal drops frequently in my area.,59
36,Male,Karnataka,6,7,6,8,1,8,7.7,Poor network coverage indoors.,51
42,Male,Telangana,7,4,4,8,5,1,2.2,The mobile app is slow to load.,42
60,Male,Andhra Pradesh,9,1,9,10,1,10,6.1,I am satisfied with my plan.,33
38,Male,Andhra Pradesh,9,2,8,2,1,2,5.6,I am satisfied with my plan.,35
53,Male,Karnataka,3,4,3,9,2,1,4.2,"Good internet speed, even during peak hours.",31
20,Female,Telangana,7,1,4,1,1,3,8.2,I am satisfied with my plan.,21
43,Female,Telangana,9,8,4,4,3,2,1.4,Signal drops frequently in my area.,48
51,Female,Tamil Nadu,5,3,10,7,2,10,4.8,Poor network coverage indoors.,47
26,Female,Andhra Pradesh,4,7,10,10,5,5,3.7,App crashes during recharge.,72
34,Female,Tamil Nadu,2,4,9,4,9,1,6.8,The mobile app is slow to load.,75
43,Male,Tamil Nadu,9,7,3,6,3,5,5.9,Poor network coverage indoors.,41
65,Female,Telangana,5,1,10,7,9,7,1.3,Call quality could be better.,71
28,Female,Telangana,6,4,5,9,6,1,3.8,Great experience overall.,52
32,Female,Karnataka,2,3,3,1,7,4,6.2,Internet is fast and reliable.,41
22,Female,Karnataka,4,8,9,1,1,5,9.7,App crashes during recharge.,59
61,Male,Andhra Pradesh,8,5,9,6,7,2,7.5,"Good internet speed, even during peak hours.",73
62,Male,Tamil Nadu,2,7,4,9,10,9,8.9,Signal drops frequently in my area.,65
44,Male,Telangana,3,3,3,5,2,2,0.9,The mobile app is slow to load.,22
25,Male,Telangana,9,7,2,2,10,3,9.7,Signal drops frequently in my area.,68
50,Female,Kerala,4,2,2,1,10,8,5.2,Internet is fast and reliable.,49
44,Female,Telangana,3,8,3,8,5,4,2.0,Signal drops frequently in my area.,55
19,Male,Tamil Nadu,4,1,6,1,10,3,8.5,"Good internet speed, even during peak hours.",55
23,Male,Kerala,3,10,6,5,6,3,8.4,I am satisfied with my plan.,78
60,Male,Andhra Pradesh,4,1,2,8,5,2,2.8,Poor network coverage indoors.,22
63,Female,Kerala,7,9,2,1,7,6,3.8,Poor network coverage indoors.,65
26,Male,Tamil Nadu,4,10,10,8,5,6,7.3,Signal drops frequently in my area.,84
26,Female,Telangana,3,7,2,2,8,10,6.7,The mobile app is slow to load.,60
46,Male,Tamil Nadu,3,5,1,8,7,8,7.9,App crashes during recharge.,48
65,Female,Telangana,2,4,2,10,5,9,9.9,"Good internet speed, even during peak hours.",41
32,Male,Telangana,10,5,2,10,3,8,4.2,Great experience overall.,31
50,Male,Kerala,2,6,3,2,4,10,2.9,Poor network coverage indoors.,39
45,Male,Karnataka,7,7,9,9,1,4,9.5,The mobile app is slow to load.,53
36,Male,Telangana,10,7,3,7,6,6,6.2,Call quality could be better.,53
61,Male,Andhra Pradesh,10,9,3,6,9,1,2.7,Signal drops frequently in my area.,67
39,Female,Telangana,7,5,3,5,2,9,5.1,Customer support is very helpful.,37
20,Male,Kerala,9,5,2,6,9,10,8.1,Poor network coverage indoors.,49
54,Male,Tamil Nadu,3,10,3,6,9,7,2.0,I am satisfied with my plan.,71
46,Male,Tamil Nadu,10,8,4,1,8,9,1.7,Internet is fast and reliable.,64
60,Male,Andhra Pradesh,4,6,8,5,8,2,1.5,The mobile app is slow to load.,77
64,Male,Telangana,8,4,8,8,2,2,4.0,Signal drops frequently in my area.,48
44,Female,Karnataka,2,10,3,2,4,8,5.5,"Good internet speed, even during peak hours.",54
33,Female,Karnataka,7,1,2,3,9,7,8.0,Great experience overall.,43
23,Female,Andhra Pradesh,10,2,10,6,6,10,9.9,The mobile app is slow to load.,65
26,Female,Karnataka,4,10,8,3,8,2,0.5,The mobile app is slow to load.,87
37,Female,Telangana,2,8,5,7,1,5,2.1,Call quality could be better.,46
53,Female,Tamil Nadu,6,9,9,5,5,10,7.2,I am satisfied with my plan.,80
50,Male,Tamil Nadu,3,4,4,5,10,9,4.9,Internet is fast and reliable.,62
65,Male,Karnataka,9,2,1,7,2,4,5.6,I am satisfied with my plan.,18
39,Female,Andhra Pradesh,5,3,9,10,4,8,0.6,Call quality could be better.,53
64,Male,Kerala,2,8,7,1,5,9,4.1,Poor network coverage indoors.,69
34,Male,Andhra Pradesh,9,9,2,10,7,2,1.5,I am satisfied with my plan.,65
20,Male,Karnataka,4,8,1,4,2,3,3.3,Poor network coverage indoors.,34
65,Male,Kerala,3,5,2,7,3,7,5.2,Internet is fast and reliable.,31
34,Female,Telangana,1,10,10,5,9,5,8.2,App crashes during recharge.,96
25,Male,Tamil Nadu,7,3,8,7,10,3,8.0,Poor network coverage indoors.,66
65,Female,Tamil Nadu,3,8,5,8,2,1,10.0,The mobile app is slow to load.,51
18,Female,Andhra Pradesh,2,10,7,4,3,1,7.9,Call quality could be better.,63
20,Male,Tamil Nadu,10,7,5,5,5,9,7.6,Signal drops frequently in my area.,55
34,Female,Tamil Nadu,3,8,8,5,2,9,6.8,Signal drops frequently in my area.,60
54,Female,Tamil Nadu,6,10,9,8,3,2,5.6,Call quality could be better.,71
23,Female,Kerala,3,4,3,1,5,6,9.1,The mobile app is slow to load.,43
33,Female,Andhra Pradesh,3,1,9,1,7,9,6.8,"Good internet speed, even during peak hours.",55
35,Male,Andhra Pradesh,9,2,3,4,4,2,2.1,Great experience overall.,25
53,Male,Andhra Pradesh,4,5,10,6,2,6,9.1,Internet is fast and reliable.,53
31,Female,Karnataka,8,6,1,4,6,4,1.8,Signal drops frequently in my area.,40
52,Female,Tamil Nadu,7,7,3,3,7,7,0.9,Poor network coverage indoors.,58
26,Male,Kerala,8,9,4,8,5,10,6.1,Call quality could be better.,58
37,Male,Tamil Nadu,9,10,3,9,10,3,3.2,App crashes during recharge.,73
21,Male,Karnataka,1,4,10,6,5,7,5.4,Customer support is very helpful.,62
51,Female,Telangana,8,5,2,8,3,7,4.7,Customer support is very helpful.,32
46,Female,Kerala,1,2,2,8,7,4,4.8,Poor network coverage indoors.,39
43,Female,Karnataka,3,7,6,1,7,5,4.3,Call quality could be better.,71
24,Male,Telangana,3,7,3,6,6,6,6.5,Internet is fast and reliable.,58
62,Male,Telangana,4,4,10,3,3,5,4.1,"Good internet speed, even during peak hours.",54
26,Female,Kerala,2,9,1,8,2,1,4.5,"Good internet speed, even during peak hours.",41
38,Male,Karnataka,6,8,7,1,9,9,4.7,Internet is fast and reliable.,79
39,Male,Karnataka,4,7,2,5,5,7,8.3,Internet is fast and reliable.,43
62,Female,Tamil Nadu,1,6,6,6,8,1,9.7,"Good internet speed, even during peak hours.",66
33,Male,Kerala,5,3,7,9,3,3,3.5,I am satisfied with my plan.,40
32,Male,Andhra Pradesh,2,5,4,10,2,9,2.0,Poor network coverage indoors.,37
41,Male,Andhra Pradesh,4,7,7,5,6,10,8.3,The mobile app is slow to load.,71
41,Male,Telangana,7,2,4,4,4,3,0.6,I am satisfied with my plan.,35
65,Male,Karnataka,5,9,6,7,1,10,6.6,The mobile app is slow to load.,55
53,Male,Tamil Nadu,4,5,8,2,4,8,8.8,Poor network coverage indoors.,52
52,Male,Kerala,10,7,3,7,1,6,4.8,Great experience overall.,32
22,Male,Kerala,2,1,2,8,2,3,8.7,App crashes during recharge.,21
31,Male,Kerala,8,2,3,6,5,4,1.3,Poor network coverage indoors.,30
54,Female,Andhra Pradesh,6,8,9,5,10,4,9.7,Signal drops frequently in my area.,89
59,Male,Kerala,10,1,6,5,10,3,4.0,Internet is fast and reliable.,52
60,Male,Andhra Pradesh,6,4,6,4,2,1,4.0,Signal drops frequently in my area.,45
33,Female,Andhra Pradesh,7,6,4,7,9,9,6.2,Signal drops frequently in my area.,60
63,Female,Tamil Nadu,4,6,4,3,6,1,6.6,The mobile app is slow to load.,56
34,Male,Andhra Pradesh,7,10,7,2,7,5,3.4,App crashes during recharge.,75
29,Female,Andhra Pradesh,1,6,10,6,6,3,6.7,Poor network coverage indoors.,70
33,Female,Karnataka,2,9,6,3,3,8,1.7,Poor network coverage indoors.,61
50,Male,Kerala,4,6,1,10,3,10,5.7,I am satisfied with my plan.,34
43,Male,Kerala,2,6,2,4,4,4,3.2,Internet is fast and reliable.,43
29,Male,Kerala,10,8,6,4,7,4,5.9,Signal drops frequently in my area.,71
62,Female,Karnataka,1,5,3,10,7,9,4.2,"Good internet speed, even during peak hours.",47
51,Female,Andhra Pradesh,10,8,9,4,7,5,8.1,Signal drops frequently in my area.,75
45,Male,Tamil Nadu,7,3,9,10,6,10,2.5,Great experience overall.,60
39,Male,Kerala,8,7,7,5,6,5,6.1,Call quality could be better.,72
32,Male,Kerala,4,5,3,7,7,1,5.7,Signal drops frequently in my area.,49
46,Male,Telangana,3,6,2,10,6,6,4.0,Signal drops frequently in my area.,45
21,Female,Andhra Pradesh,4,8,10,9,5,10,7.4,Customer support is very helpful.,75
39,Female,Telangana,1,10,1,4,4,1,4.4,Signal drops frequently in my area.,54
47,Male,Telangana,8,3,9,6,1,8,3.8,Call quality could be better.,46
43,Female,Karnataka,10,10,6,1,1,7,2.4,"Good internet speed, even during peak hours.",54
21,Male,Karnataka,2,8,9,3,4,3,4.0,App crashes during recharge.,66
32,Female,Telangana,3,10,1,8,7,1,2.1,The mobile app is slow to load.,63
40,Male,Karnataka,10,10,1,6,9,9,0.8,Great experience overall.,68
62,Male,Karnataka,10,5,3,2,3,5,8.2,Call quality could be better.,36
63,Male,Karnataka,1,6,4,3,6,7,3.4,The mobile app is slow to load.,56
19,Female,Karnataka,7,6,3,10,4,9,4.2,The mobile app is slow to load.,44
31,Female,Andhra Pradesh,10,3,4,9,7,5,9.6,Signal drops frequently in my area.,45
28,Female,Karnataka,2,1,4,1,6,9,5.5,Signal drops frequently in my area.,37
26,Male,Andhra Pradesh,2,1,2,6,9,10,7.3,The mobile app is slow to load.,37
45,Male,Andhra Pradesh,9,6,10,3,10,3,8.5,I am satisfied with my plan.,89
51,Female,Karnataka,3,10,9,1,6,1,8.6,Great experience overall.,84
56,Female,Karnataka,3,2,2,2,2,6,7.0,Customer support is very helpful.,24
23,Male,Kerala,9,10,4,5,4,3,8.2,I am satisfied with my plan.,63
38,Male,Telangana,7,4,3,8,3,8,2.2,Poor network coverage indoors.,35
62,Female,Andhra Pradesh,9,10,6,10,5,1,7.9,Call quality could be better.,69
37,Female,Tamil Nadu,1,7,6,8,8,5,7.0,App crashes during recharge.,74
31,Female,Karnataka,9,3,7,1,9,7,0.6,The mobile app is slow to load.,64
63,Female,Tamil Nadu,3,1,3,6,4,4,7.7,The mobile app is slow to load.,23
46,Male,Kerala,4,1,4,10,6,6,1.1,Poor network coverage indoors.,36
22,Female,Kerala,6,5,6,8,1,6,6.5,The mobile app is slow to load.,37
27,Female,Karnataka,2,4,6,8,6,9,5.0,"Good internet speed, even during peak hours.",53
21,Male,Telangana,4,10,7,4,10,4,1.8,Signal drops frequently in my area.,88
50,Male,Tamil Nadu,9,9,3,8,3,9,5.5,"Good internet speed, even during peak hours.",54
40,Male,Andhra Pradesh,7,1,4,5,2,8,7.5,Great experience overall.,22
58,Female,Andhra Pradesh,8,10,5,4,3,3,6.8,Great experience overall.,64
52,Female,Kerala,3,10,9,2,9,2,2.8,App crashes during recharge.,94
24,Male,Karnataka,9,10,3,8,2,6,8.5,Customer support is very helpful.,50
55,Male,Kerala,9,4,4,1,8,9,8.5,I am satisfied with my plan.,52
25,Female,Karnataka,5,4,3,2,3,1,2.9,Internet is fast and reliable.,35
63,Female,Andhra Pradesh,3,5,4,10,8,8,5.4,The mobile app is slow to load.,60
65,Male,Karnataka,10,10,3,9,7,9,7.2,Customer support is very helpful.,66
35,Male,Tamil Nadu,7,5,6,4,1,5,9.0,I am satisfied with my plan.,35
19,Female,Andhra Pradesh,5,6,8,3,5,2,9.4,App crashes during recharge.,64
34,Male,Tamil Nadu,5,2,8,1,6,3,8.7,Poor network coverage indoors.,56
41,Female,Kerala,3,3,2,7,2,2,6.2,Great experience overall.,21
25,Female,Karnataka,3,3,6,2,10,5,6.0,Great experience overall.,62
31,Female,Andhra Pradesh,7,9,9,5,6,1,9.3,"Good internet speed, even during peak hours.",79
26,Male,Telangana,1,1,4,7,8,3,7.6,Poor network coverage indoors.,43
50,Male,Andhra Pradesh,9,4,7,1,8,5,9.3,Customer support is very helpful.,66
51,Male,Andhra Pradesh,9,2,3,6,1,6,1.5,"Good internet speed, even during peak hours.",16
35,Male,Kerala,9,10,3,9,5,8,3.2,Signal drops frequently in my area.,62
22,Female,Karnataka,2,1,9,1,9,3,4.5,Poor network coverage indoors.,63
43,Female,Karnataka,6,4,5,10,2,6,9.4,Internet is fast and reliable.,38
28,Male,Karnataka,4,7,6,6,1,3,5.7,App crashes during recharge.,45
57,Male,Tamil Nadu,3,7,5,10,8,3,1.2,App crashes during recharge.,67
41,Female,Andhra Pradesh,1,3,6,10,10,7,1.8,Internet is fast and reliable.,68
27,Female,Tamil Nadu,5,9,8,6,10,7,9.2,Internet is fast and reliable.,87
36,Male,Tamil Nadu,3,8,1,2,3,4,7.9,The mobile app is slow to load.,43
56,Female,Karnataka,5,6,8,9,6,6,8.1,Customer support is very helpful.,71
18,Male,Telangana,7,1,5,4,10,2,0.8,App crashes during recharge.,56
55,Female,Andhra Pradesh,1,10,5,1,9,7,9.9,Customer support is very helpful.,82
56,Female,Andhra Pradesh,7,6,4,4,6,6,9.7,Poor network coverage indoors.,58
55,Male,Karnataka,3,5,7,8,5,5,6.9,Great experience overall.,57
54,Male,Karnataka,2,8,6,10,8,3,3.4,"Good internet speed, even during peak hours.",77
19,Male,Telangana,7,8,2,8,6,2,2.1,Great experience overall.,55
25,Female,Kerala,4,7,6,2,7,7,5.5,App crashes during recharge.,66
63,Male,Tamil Nadu,8,4,1,10,2,7,8.9,Great experience overall.,25
61,Male,Kerala,1,4,2,9,7,2,7.8,I am satisfied with my plan.,40
49,Female,Andhra Pradesh,10,7,9,7,1,3,8.5,Great experience overall.,58
22,Male,Telangana,6,5,2,4,6,4,4.2,Call quality could be better.,43
27,Female,Kerala,6,6,7,4,8,5,1.8,The mobile app is slow to load.,68
28,Male,Karnataka,9,6,10,5,10,3,5.6,Great experience overall.,89
29,Female,Kerala,5,5,8,6,9,5,4.6,Great experience overall.,70
20,Female,Karnataka,10,2,7,7,8,8,5.1,"Good internet speed, even during peak hours.",53
60,Female,Tamil Nadu,5,3,1,6,4,3,2.8,"Good internet speed, even during peak hours.",29
43,Female,Karnataka,4,3,7,6,6,7,1.4,Customer support is very helpful.,50
33,Female,Tamil Nadu,5,5,7,2,7,3,9.3,The mobile app is slow to load.,62
56,Male,Tamil Nadu,9,1,7,10,7,2,3.4,"Good internet speed, even during peak hours.",48
58,Male,Telangana,9,3,1,7,1,9,2.7,Internet is fast and reliable.,13
36,Female,Telangana,1,1,1,7,8,10,7.2,Signal drops frequently in my area.,31
47,Female,Kerala,1,8,4,5,6,2,6.2,I am satisfied with my plan.,58
52,Female,Tamil Nadu,5,3,1,4,1,5,5.5,Call quality could be better.,21
19,Male,Andhra Pradesh,4,8,3,5,7,7,4.5,Signal drops frequently in my area.,59
18,Female,Kerala,3,7,8,1,10,5,3.9,The mobile app is slow to load.,83
51,Male,Tamil Nadu,6,10,8,4,4,2,8.8,Signal drops frequently in my area.,73
44,Male,Kerala,5,1,3,3,5,10,9.8,Customer support is very helpful.,32
48,Female,Kerala,4,7,4,3,10,9,3.5,App crashes during recharge.,71
20,Male,Andhra Pradesh,9,9,10,9,10,9,4.0,I am satisfied with my plan.,95
43,Male,Karnataka,10,2,7,10,7,2,4.5,Signal drops frequently in my area.,55
19,Male,Kerala,8,10,3,2,4,2,9.4,"Good internet speed, even during peak hours.",61
45,Male,Kerala,5,4,4,3,7,9,3.0,"Good internet speed, even during peak hours.",46
53,Male,Tamil Nadu,6,6,3,9,3,1,2.8,App crashes during recharge.,40
34,Female,Karnataka,6,4,9,4,10,7,8.2,The mobile app is slow to load.,73
60,Female,Telangana,1,10,9,2,10,2,6.5,Call quality could be better.,95
42,Female,Andhra Pradesh,6,5,3,4,9,3,3.8,Internet is fast and reliable.,61
46,Male,Tamil Nadu,7,7,10,10,6,3,7.8,Internet is fast and reliable.,78
38,Female,Andhra Pradesh,9,4,5,7,4,1,0.6,Call quality could be better.,43
35,Male,Karnataka,3,9,3,4,3,1,8.1,App crashes during recharge.,54
22,Male,Karnataka,6,7,4,6,8,3,5.9,I am satisfied with my plan.,64
20,Male,Andhra Pradesh,3,10,8,7,2,4,5.9,App crashes during recharge.,71
27,Male,Tamil Nadu,8,9,10,1,9,7,8.1,"Good internet speed, even during peak hours.",93
42,Male,Telangana,3,6,8,7,8,3,3.4,Poor network coverage indoors.,76
20,Female,Kerala,7,3,10,8,1,10,8.0,Call quality could be better.,48
46,Male,Kerala,7,10,1,6,2,1,1.6,The mobile app is slow to load.,44
34,Male,Andhra Pradesh,5,6,4,5,4,9,7.5,Call quality could be better.,43
35,Male,Karnataka,5,9,1,9,2,2,9.4,Signal drops frequently in my area.,44
32,Female,Kerala,2,3,7,1,6,7,1.9,Signal drops frequently in my area.,54
41,Female,Andhra Pradesh,2,6,1,1,2,5,2.7,Signal drops frequently in my area.,32
22,Male,Telangana,4,8,4,7,2,1,9.9,App crashes during recharge.,47
49,Male,Kerala,6,2,9,4,1,8,5.9,Call quality could be better.,43
27,Female,Telangana,2,5,10,10,5,3,7.8,Customer support is very helpful.,70
32,Male,Tamil Nadu,2,9,10,10,5,3,6.4,App crashes during recharge.,79
56,Male,Karnataka,3,1,10,3,9,5,7.1,Call quality could be better.,66
53,Male,Karnataka,9,5,1,5,8,10,7.1,Poor network coverage indoors.,47
58,Male,Karnataka,1,10,4,1,8,9,9.7,Internet is fast and reliable.,76
51,Female,Andhra Pradesh,10,6,10,8,5,9,1.7,App crashes during recharge.,66
60,Female,Andhra Pradesh,9,9,2,3,9,2,4.6,Poor network coverage indoors.,64
39,Female,Telangana,10,10,10,2,3,2,7.2,Poor network coverage indoors.,80
43,Female,Telangana,7,9,9,4,6,5,7.5,Call quality could be better.,76
46,Male,Kerala,10,5,1,6,5,1,1.9,Poor network coverage indoors.,33
47,Male,Andhra Pradesh,2,4,2,2,1,3,2.9,I am satisfied with my plan.,24
27,Female,Karnataka,3,8,1,1,3,10,2.3,Internet is fast and reliable.,37
62,Female,Telangana,8,2,6,10,7,5,3.0,App crashes during recharge.,46
40,Male,Karnataka,8,8,3,6,3,5,9.6,Call quality could be better.,43
56,Male,Karnataka,9,1,10,3,10,10,0.6,App crashes during recharge.,71
53,Female,Kerala,6,10,7,2,1,9,8.8,Internet is fast and reliable.,57
57,Female,Telangana,4,7,4,9,8,9,3.8,Customer support is very helpful.,60
52,Male,Telangana,6,10,9,9,9,9,7.5,App crashes during recharge.,90
29,Female,Karnataka,2,6,4,2,9,7,6.8,The mobile app is slow to load.,66
45,Male,Telangana,6,6,3,4,5,4,4.3,Signal drops frequently in my area.,47
48,Male,Kerala,6,7,5,9,5,3,8.6,App crashes during recharge.,60
45,Female,Karnataka,5,1,6,7,7,4,5.7,Poor network coverage indoors.,46
26,Female,Andhra Pradesh,2,1,3,10,4,4,8.8,App crashes during recharge.,30
58,Female,Kerala,6,5,5,6,5,1,7.5,App crashes during recharge.,52
18,Female,Andhra Pradesh,7,1,4,7,5,9,9.6,App crashes during recharge.,30
59,Female,Karnataka,8,3,7,10,6,6,2.2,Internet is fast and reliable.,49
23,Male,Telangana,10,5,1,8,9,9,8.0,App crashes during recharge.,54
44,Female,Kerala,1,6,10,8,6,10,8.8,Great experience overall.,72
57,Male,Kerala,3,5,9,10,10,1,4.2,"Good internet speed, even during peak hours.",79
50,Male,Telangana,3,6,1,5,8,10,9.4,The mobile app is slow to load.,55
18,Male,Kerala,7,6,4,2,6,1,8.2,Great experience overall.,57
37,Male,Tamil Nadu,1,4,2,5,6,8,8.5,Call quality could be better.,40
48,Female,Karnataka,8,6,2,8,4,9,6.4,The mobile app is slow to load.,38
63,Female,Karnataka,6,2,8,1,10,5,6.9,Call quality could be better.,63
35,Male,Karnataka,8,10,9,10,2,8,3.1,Signal drops frequently in my area.,75
25,Female,Tamil Nadu,4,8,2,10,8,4,5.5,Customer support is very helpful.,62
42,Female,Telangana,4,5,2,1,3,2,2.0,App crashes during recharge.,34
60,Male,Tamil Nadu,5,8,2,5,9,7,7.2,App crashes during recharge.,59
20,Female,Andhra Pradesh,2,10,2,10,1,8,9.8,Poor network coverage indoors.,45
59,Female,Andhra Pradesh,8,10,6,9,9,2,2.4,The mobile app is slow to load.,81
44,Male,Karnataka,9,6,2,6,5,5,4.8,App crashes during recharge.,40
32,Female,Kerala,3,8,2,1,7,9,7.8,The mobile app is slow to load.,55
54,Male,Andhra Pradesh,3,3,10,10,4,4,1.4,Call quality could be better.,61
26,Female,Karnataka,6,7,3,3,6,4,1.2,Great experience overall.,52
24,Female,Andhra Pradesh,3,5,7,10,1,3,1.8,"Good internet speed, even during peak hours.",48
47,Female,Tamil Nadu,7,4,9,2,9,10,3.0,Call quality could be better.,77
19,Female,Andhra Pradesh,7,6,1,8,4,7,1.9,Customer support is very helpful.,41
38,Female,Kerala,5,9,5,9,3,4,6.7,App crashes during recharge.,55
62,Male,Tamil Nadu,6,10,5,1,8,9,7.3,The mobile app is slow to load.,77
63,Female,Karnataka,10,6,2,6,1,8,1.9,"Good internet speed, even during peak hours.",31
23,Male,Kerala,10,5,9,2,2,10,6.7,App crashes during recharge.,54
62,Female,Andhra Pradesh,6,10,5,10,4,5,7.1,Internet is fast and reliable.,66
29,Female,Tamil Nadu,1,2,10,6,4,2,0.7,The mobile app is slow to load.,56
61,Female,Andhra Pradesh,9,6,3,9,9,2,2.4,"Good internet speed, even during peak hours.",63
28,Female,Tamil Nadu,4,9,1,1,10,2,3.2,App crashes during recharge.,67
50,Female,Kerala,8,7,5,4,3,9,2.3,Great experience overall.,46
29,Female,Kerala,8,8,8,9,6,10,5.5,"Good internet speed, even during peak hours.",77
45,Male,Karnataka,6,1,4,8,9,1,0.6,I am satisfied with my plan.,51
50,Male,Andhra Pradesh,10,9,6,4,2,3,2.8,Internet is fast and reliable.,56
31,Male,Karnataka,8,5,9,4,10,2,6.4,Customer support is very helpful.,76
28,Female,Tamil Nadu,4,9,5,6,4,5,1.6,I am satisfied with my plan.,61
59,Male,Kerala,2,2,6,10,2,6,9.0,The mobile app is slow to load.,31
36,Female,Andhra Pradesh,1,4,5,10,1,10,6.9,Poor network coverage indoors.,29
59,Male,Kerala,2,5,9,7,5,9,1.7,Signal drops frequently in my area.,62
38,Female,Andhra Pradesh,8,1,1,4,3,9,7.9,"Good internet speed, even during peak hours.",15
20,Male,Tamil Nadu,5,5,5,3,8,4,8.3,I am satisfied with my plan.,59
53,Male,Karnataka,10,1,4,1,6,10,3.7,I am satisfied with my plan.,37
49,Male,Karnataka,9,5,4,7,5,8,5.1,Poor network coverage indoors.,44
54,Male,Telangana,8,9,6,2,6,1,9.1,Poor network coverage indoors.,71
20,Female,Telangana,10,5,1,10,5,5,1.4,"Good internet speed, even during peak hours.",40
50,Female,Kerala,10,7,7,2,1,7,3.4,App crashes during recharge.,54
28,Female,Kerala,3,8,10,4,7,6,8.5,App crashes during recharge.,82
29,Female,Kerala,10,6,2,3,10,5,2.2,Poor network coverage indoors.,61
40,Female,Kerala,7,7,2,8,7,8,3.0,The mobile app is slow to load.,51
28,Female,Kerala,1,2,7,9,6,9,8.6,Signal drops frequently in my area.,45
50,Male,Andhra Pradesh,7,10,1,7,10,9,9.7,Signal drops frequently in my area.,68
41,Male,Andhra Pradesh,7,10,4,4,5,9,3.6,App crashes during recharge.,66
62,Female,Andhra Pradesh,4,3,10,2,8,7,0.7,Internet is fast and reliable.,73
56,Female,Kerala,1,1,9,2,5,10,2.5,"Good internet speed, even during peak hours.",52
